module_id,module_name,framework,framework_name,quality_score,max_similarity,alignment_rate,suitability,thematic_area,eqf_level
M24,Collaborative Tools for Green Innovation,e_CF,European e-Competence Framework,0.030145158082960772,0.07234837939910585,0.0,Poor,Analysis,6
M25,Digital Sustainability in SMEs,e_CF,European e-Competence Framework,0.021756306172404975,0.052215134813771935,0.0,Poor,Management,4
M26,AI for Sustainable Decision-Making,e_CF,European e-Competence Framework,0.042431568884711925,0.09461588431744677,0.0,Poor,Data,7
M27,Green IT Service Management,e_CF,European e-Competence Framework,0.09126373585445464,0.1972895051776146,0.027777777777777776,Poor,Management,5
M28,Strategic Digital Sustainability Leadership,e_CF,European e-Competence Framework,0.029161097723721444,0.06922450137975561,0.0,Poor,Management,8
M29,Blockchain for Sustainability Traceability,e_CF,European e-Competence Framework,0.11047238195463063,0.1751280861929285,0.1111111111111111,Poor,Technical Implementation,7
M3,Data Analytics for Sustainability,e_CF,European e-Competence Framework,0.0,0.0,0.0,Poor,Data,6
M30,Human-Centered Design for Sustainable Tech,e_CF,European e-Competence Framework,0.1395956597675014,0.26462813386630873,0.08333333333333333,Poor,Analysis,6
M31,Introduction to Digital Sustainability,e_CF,European e-Competence Framework,0.03211525622498782,0.07864960708160282,0.0,Poor,Technical Implementation,6
M32,Sustainable IT Strategy,e_CF,European e-Competence Framework,0.03966679964064491,0.09339537641256736,0.0,Poor,Management,7
M33,Green Software Engineering,e_CF,European e-Competence Framework,0.13827218461054874,0.1757860783933462,0.19444444444444445,Poor,Technical Implementation,6
M34,Industry Collaboration Project,e_CF,European e-Competence Framework,0.0,0.0,0.0,Poor,Management,7
M35,Sustainable IT Consultancy,e_CF,European e-Competence Framework,0.03915325699501634,0.09588552733473388,0.0,Poor,Management,7
M36,Eco-design for Digital Products,e_CF,European e-Competence Framework,0.10775007007107466,0.21050891594014307,0.05555555555555555,Poor,Technical Implementation,6
M37,Net-Zero IT Infrastructure,e_CF,European e-Competence Framework,0.06224195263520573,0.12160331478619012,0.027777777777777776,Poor,Technical Implementation,6
M38,Introduction to Green IT,e_CF,European e-Competence Framework,0.04127506821355037,0.09588552733473388,0.0,Poor,Technical Implementation,4
M39,Sustainable IT for Small Organizations,e_CF,European e-Competence Framework,0.03211525622498782,0.07864960708160282,0.0,Poor,Technical Implementation,4
M4,Machine Learning and Predictive Modeling,e_CF,European e-Competence Framework,0.03338311553162566,0.08011947727590159,0.0,Poor,Data,7
M40,Advanced Sustainability Impact Assessment Methods,e_CF,European e-Competence Framework,0.03338311553162566,0.08011947727590157,0.0,Poor,Analysis,8
M41,Green Blockchain Applications,e_CF,European e-Competence Framework,0.028608161767458076,0.06562651343964712,0.0,Poor,Technical Implementation,7
M42,Sector-specific Green IT Applications,e_CF,European e-Competence Framework,0.03240366089629395,0.07593731515892597,0.0,Poor,Technical Implementation,7
M43,Circular Economy Digital Applications,e_CF,European e-Competence Framework,0.0335953147952843,0.07468232555029745,0.0,Poor,Analysis,7
M44,Advanced Sustainability Impact Assessment,e_CF,European e-Competence Framework,0.0,0.0,0.0,Poor,Analysis,8
M45,Big Data for Environmental Intelligence (EQF 4 Version),e_CF,European e-Competence Framework,0.027502694803410686,0.06735353829406698,0.0,Poor,Data,4
M46,Sustainable Business Models for Digital Companies (EQF 4 Version),e_CF,European e-Competence Framework,0.0932764837763064,0.179522658299189,0.05555555555555555,Poor,General,4
M47,Applied Ethics in AI for Sustainability (EQF 5 Version),e_CF,European e-Competence Framework,0.029343490213648172,0.06562651343964712,0.0,Poor,Ethics & Governance,5
M48,AI for Sustainable Decision-Making (EQF 8 Version),e_CF,European e-Competence Framework,0.042431568884711925,0.09461588431744677,0.0,Poor,Data,8
M49,Interdisciplinary Approaches to Digital Sustainability (EQF 8 Version),e_CF,European e-Competence Framework,0.05240482198501205,0.10655561428382407,0.027777777777777776,Poor,General,8
M5,Sustainable Software Engineering,e_CF,European e-Competence Framework,0.0334260830096812,0.07864960708160282,0.0,Poor,Technical Implementation,6
M50,Advanced Sustainability Impact Assessment Methods,e_CF,European e-Competence Framework,0.03338311553162566,0.08011947727590157,0.0,Poor,Analysis,8
M51,AI for Sustainable Decision-Making (EQF 8 Version) - Duplicate,e_CF,European e-Competence Framework,0.042431568884711925,0.09461588431744677,0.0,Poor,Data,8
M52,Interdisciplinary Approaches to Digital Sustainability (EQF 8 Version) - Duplicate,e_CF,European e-Competence Framework,0.05240482198501205,0.10655561428382407,0.027777777777777776,Poor,General,8
M53,Interdisciplinary Approaches to Digital Sustainability (EQF 8 Version) - Triple Duplicate,e_CF,European e-Competence Framework,0.05240482198501205,0.10655561428382407,0.027777777777777776,Poor,General,8
M54,Digital Sustainability Policy Development,e_CF,European e-Competence Framework,0.026578186053336995,0.06253690836079293,0.0,Poor,Management,7
M55,Global Climate Technology Governance,e_CF,European e-Competence Framework,0.12464215768990516,0.2331061594652961,0.08333333333333333,Poor,Management,8
M56,Green Finance and Sustainable Investment,e_CF,European e-Competence Framework,0.026057045150330388,0.06253690836079293,0.0,Poor,Management,7
M57,Sustainability Economics and Market Mechanisms,e_CF,European e-Competence Framework,0.07627224580440542,0.15712195407193108,0.027777777777777776,Poor,Management,7
M58,Public Engagement and Science Communication,e_CF,European e-Competence Framework,0.0,0.0,0.0,Poor,Management,6
M59,Digital Storytelling for Sustainability Impact,e_CF,European e-Competence Framework,0.0,0.0,0.0,Poor,Management,6
M6,Systems Architecture for Sustainability,e_CF,European e-Competence Framework,0.15237051562573573,0.3252758877441051,0.05555555555555555,Poor,Technical Implementation,6
M60,Systematic Innovation for Sustainability Challenges,e_CF,European e-Competence Framework,0.02714322567797782,0.0664732057419865,0.0,Poor,Technical Implementation,7
M61,Technology Assessment for Sustainability,e_CF,European e-Competence Framework,0.1352337805607078,0.18969332914773726,0.16666666666666666,Poor,Technical Implementation,7
M62,Digital Health for Planetary Health,e_CF,European e-Competence Framework,0.018768098534767394,0.04359990432397694,0.0,Poor,Technical Implementation,6
M63,Smart Manufacturing and Industry 4.0 Sustainability,e_CF,European e-Competence Framework,0.08738050386473767,0.14355586612537485,0.08333333333333333,Poor,Technical Implementation,6
M64,Behavioral Insights for Sustainability Transformation,e_CF,European e-Competence Framework,0.06639158514552623,0.1393969514013499,0.027777777777777776,Poor,Management,6
M65,Community-Based Participatory Sustainability Research,e_CF,European e-Competence Framework,0.024342932213469927,0.05302883737365138,0.0,Poor,Management,7
M66,ESG Reporting and Compliance Framework,e_CF,European e-Competence Framework,0.07312334280378073,0.15524074887315575,0.027777777777777776,Poor,Management,6
M67,Digital Sustainability Legislation and Policy,e_CF,European e-Competence Framework,0.032608681000695375,0.07234837939910585,0.0,Poor,Management,7
M68,Regulatory Technology (RegTech) for Sustainability,e_CF,European e-Competence Framework,0.03234902864104344,0.07234837939910585,0.0,Poor,Data,6
M69,Sustainable IT Operations and DevOps,e_CF,European e-Competence Framework,0.03989907567439288,0.07864960708160282,0.0,Poor,Technical Implementation,6
M7,Ethics and Governance in Digital Innovation,e_CF,European e-Competence Framework,0.03804109592651402,0.08507864861689526,0.0,Poor,Ethics & Governance,6
M70,ICT Energy Consumption and Carbon Footprint Management,e_CF,European e-Competence Framework,0.07913586954702855,0.14355586612537485,0.05555555555555555,Poor,Technical Implementation,6
M71,Green Software Development Practices,e_CF,European e-Competence Framework,0.0829314590624145,0.1725344123895806,0.027777777777777776,Poor,Software Development,5
M72,Sustainability Data Engineering and Architecture,e_CF,European e-Competence Framework,0.02862779657222874,0.06402586954775466,0.0,Poor,Data,7
M73,Business-Technical Sustainability Bridge,e_CF,European e-Competence Framework,0.05878793163876417,0.10109103593303398,0.05555555555555555,Poor,Business Analysis,7
M74,Sustainability Data Science and Predictive Analytics,e_CF,European e-Competence Framework,0.031383900689832975,0.06647320574198648,0.0,Poor,Data,8
M8,Work-based Sustainability Project,e_CF,European e-Competence Framework,0.10015823126252198,0.21187450069946928,0.027777777777777776,Poor,Management,6
M89,ESG Reporting Essentials,e_CF,European e-Competence Framework,0.0,0.0,0.0,Poor,ESG & Compliance,4
M9,Technical Implementation and Tool Support,e_CF,European e-Competence Framework,0.0,0.0,0.0,Poor,Technical Implementation,5
M90,Sustainability Data Fundamentals,e_CF,European e-Competence Framework,0.0,0.0,0.0,Poor,Data & Analytics,4
M91,Green ICT Principles,e_CF,European e-Competence Framework,0.1112774127972764,0.20192619442719453,0.08333333333333333,Poor,Technical Implementation,4
OM1,Digital Sustainability Fundamentals,e_CF,European e-Competence Framework,0.03154692532639039,0.07725777630952747,0.0,Poor,General,6
OM10,Advanced Sustainability Impact Assessment Methods,e_CF,European e-Competence Framework,0.03338311553162566,0.08011947727590157,0.0,Poor,Analysis,8
OM2,Sustainable IT Strategy,e_CF,European e-Competence Framework,0.03966679964064491,0.09339537641256736,0.0,Poor,Management,7
OM3,Green Software Engineering,e_CF,European e-Competence Framework,0.13827218461054874,0.1757860783933462,0.19444444444444445,Poor,Technical Implementation,6
OM4,Industry Collaboration Project,e_CF,European e-Competence Framework,0.0,0.0,0.0,Poor,Management,7
OM5,Sustainable IT Consultancy,e_CF,European e-Competence Framework,0.03915325699501634,0.09588552733473388,0.0,Poor,Management,7
OM6,Eco-design for Digital Products,e_CF,European e-Competence Framework,0.10775007007107466,0.21050891594014307,0.05555555555555555,Poor,Technical Implementation,6
OM7,Net-Zero IT Infrastructure,e_CF,European e-Competence Framework,0.06224195263520573,0.12160331478619012,0.027777777777777776,Poor,Technical Implementation,6
OM8,Introduction to Green IT,e_CF,European e-Competence Framework,0.04127506821355037,0.09588552733473388,0.0,Poor,Technical Implementation,4
OM9,Sustainable IT for Small Organizations,e_CF,European e-Competence Framework,0.03211525622498782,0.07864960708160282,0.0,Poor,Technical Implementation,4
M92,Digital Sustainability Foundation,e_CF,European e-Competence Framework,0.024755510002465224,0.053927600114505835,0.0,Poor,Foundation,4
M93,Digital Inclusion and Social Sustainability,e_CF,European e-Competence Framework,0.05715293470010627,0.11021770385545224,0.027777777777777776,Poor,Social Sustainability,5
M94,Circular Economy for Digital Systems,e_CF,European e-Competence Framework,0.1317105155469657,0.1989914411251113,0.1388888888888889,Poor,Circular Economy,6
M1,Introduction to Digital Sustainability,ONET,Occupational Information Network,0.018320406555058854,0.04414555796399724,0.0,Poor,General,6
M10,Circular Economy and Lifecycle Thinking,ONET,Occupational Information Network,0.024430891951209045,0.058869619159539865,0.0,Poor,General,6
M11,Big Data for Environmental Intelligence,ONET,Occupational Information Network,0.08517301107888155,0.16560867635473497,0.05,Poor,Data,6
M12,Advanced Visualisation for Sustainability Reporting,ONET,Occupational Information Network,0.024430891951209045,0.058869619159539865,0.0,Poor,Data,6
M13,Low-Carbon Cloud Infrastructure,ONET,Occupational Information Network,0.023642749002432236,0.056970479523933096,0.0,Poor,Technical Implementation,6
M14,Sustainable Digital Transformation Strategy,ONET,Occupational Information Network,0.058619320013036214,0.10510679521213545,0.05,Poor,General,6
M15,Applied Ethics in AI for Sustainability,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Ethics & Governance,6
M16,DevOps and Sustainable Deployment,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Technical Implementation,6
M17,Digital Circular Business Models,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,General,6
M18,AI-Driven Environmental Risk Modelling,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Data,6
M19,Sustainability Assessment and Benchmarking,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Analysis,6
M2,Sustainability Frameworks and Standards,ONET,Occupational Information Network,0.019679021440630384,0.04741932877260333,0.0,Poor,Management,6
M20,Data Ethics and Governance in Practice,ONET,Occupational Information Network,0.13687920903674536,0.28716730446208155,0.05,Poor,Data,6
M21,Energy-Efficient Software Architecture,ONET,Occupational Information Network,0.019679021440630384,0.04741932877260333,0.0,Poor,Technical Implementation,6
M22,Sustainable ICT Procurement and Policy,ONET,Occupational Information Network,0.026076742790176268,0.06097229545515701,0.0,Poor,Management,6
M23,Digital Twin and Smart Systems for Green Transition,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Technical Implementation,6
M24,Collaborative Tools for Green Innovation,ONET,Occupational Information Network,0.019679021440630384,0.04741932877260333,0.0,Poor,Analysis,6
M25,Digital Sustainability in SMEs,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Management,4
M26,AI for Sustainable Decision-Making,ONET,Occupational Information Network,0.018734481328346948,0.04356856122871383,0.0,Poor,Data,7
M27,Green IT Service Management,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Management,5
M28,Strategic Digital Sustainability Leadership,ONET,Occupational Information Network,0.018829315296121123,0.04537184408703886,0.0,Poor,Management,8
M29,Blockchain for Sustainability Traceability,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Technical Implementation,7
M3,Data Analytics for Sustainability,ONET,Occupational Information Network,0.0626508395620469,0.11482130014951059,0.05,Poor,Data,6
M30,Human-Centered Design for Sustainable Tech,ONET,Occupational Information Network,0.022591623577600112,0.054437647174940026,0.0,Poor,Analysis,6
M31,Introduction to Digital Sustainability,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Technical Implementation,6
M32,Sustainable IT Strategy,ONET,Occupational Information Network,0.08292847060285849,0.16368306169363492,0.05,Poor,Management,7
M33,Green Software Engineering,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Technical Implementation,6
M34,Industry Collaboration Project,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Management,7
M35,Sustainable IT Consultancy,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Management,7
M36,Eco-design for Digital Products,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Technical Implementation,6
M37,Net-Zero IT Infrastructure,ONET,Occupational Information Network,0.028361227702706993,0.06595634349466742,0.0,Poor,Technical Implementation,6
M38,Introduction to Green IT,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Technical Implementation,4
M39,Sustainable IT for Small Organizations,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Technical Implementation,4
M4,Machine Learning and Predictive Modeling,ONET,Occupational Information Network,0.021792788231329095,0.0525127427260942,0.0,Poor,Data,7
M40,Advanced Sustainability Impact Assessment Methods,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Analysis,8
M41,Green Blockchain Applications,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Technical Implementation,7
M42,Sector-specific Green IT Applications,ONET,Occupational Information Network,0.024430891951209045,0.058869619159539865,0.0,Poor,Technical Implementation,7
M43,Circular Economy Digital Applications,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Analysis,7
M44,Advanced Sustainability Impact Assessment,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Analysis,8
M45,Big Data for Environmental Intelligence (EQF 4 Version),ONET,Occupational Information Network,0.08517301107888155,0.16560867635473497,0.05,Poor,Data,4
M46,Sustainable Business Models for Digital Companies (EQF 4 Version),ONET,Occupational Information Network,0.02327624352066482,0.056087333784734496,0.0,Poor,General,4
M47,Applied Ethics in AI for Sustainability (EQF 5 Version),ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Ethics & Governance,5
M48,AI for Sustainable Decision-Making (EQF 8 Version),ONET,Occupational Information Network,0.018734481328346948,0.04356856122871383,0.0,Poor,Data,8
M49,Interdisciplinary Approaches to Digital Sustainability (EQF 8 Version),ONET,Occupational Information Network,0.03738651985417853,0.09008799964862296,0.0,Poor,General,8
M5,Sustainable Software Engineering,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Technical Implementation,6
M50,Advanced Sustainability Impact Assessment Methods,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Analysis,8
M51,AI for Sustainable Decision-Making (EQF 8 Version) - Duplicate,ONET,Occupational Information Network,0.018734481328346948,0.04356856122871383,0.0,Poor,Data,8
M52,Interdisciplinary Approaches to Digital Sustainability (EQF 8 Version) - Duplicate,ONET,Occupational Information Network,0.03738651985417853,0.09008799964862296,0.0,Poor,General,8
M53,Interdisciplinary Approaches to Digital Sustainability (EQF 8 Version) - Triple Duplicate,ONET,Occupational Information Network,0.03738651985417853,0.09008799964862296,0.0,Poor,General,8
M54,Digital Sustainability Policy Development,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Management,7
M55,Global Climate Technology Governance,ONET,Occupational Information Network,0.08999595400679032,0.18071314218503692,0.05,Poor,Management,8
M56,Green Finance and Sustainable Investment,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Management,7
M57,Sustainability Economics and Market Mechanisms,ONET,Occupational Information Network,0.021857623585919646,0.049635393992352034,0.0,Poor,Management,7
M58,Public Engagement and Science Communication,ONET,Occupational Information Network,0.021964064559628422,0.052925456770188964,0.0,Poor,Management,6
M59,Digital Storytelling for Sustainability Impact,ONET,Occupational Information Network,0.021386056430019427,0.05153266609643235,0.0,Poor,Management,6
M6,Systems Architecture for Sustainability,ONET,Occupational Information Network,0.023978147829080195,0.05576313448623301,0.0,Poor,Technical Implementation,6
M60,Systematic Innovation for Sustainability Challenges,ONET,Occupational Information Network,0.018734481328346948,0.04356856122871383,0.0,Poor,Technical Implementation,7
M61,Technology Assessment for Sustainability,ONET,Occupational Information Network,0.07662365228081197,0.14705779392728374,0.05,Poor,Technical Implementation,7
M62,Digital Health for Planetary Health,ONET,Occupational Information Network,0.014027155811248438,0.033800375448791414,0.0,Poor,Technical Implementation,6
M63,Smart Manufacturing and Industry 4.0 Sustainability,ONET,Occupational Information Network,0.022591623577600115,0.05443764717494003,0.0,Poor,Technical Implementation,6
M64,Behavioral Insights for Sustainability Transformation,ONET,Occupational Information Network,0.01856963289667336,0.04474610336547798,0.0,Poor,Management,6
M65,Community-Based Participatory Sustainability Research,ONET,Occupational Information Network,0.014424035981387646,0.034756713208163,0.0,Poor,Management,7
M66,ESG Reporting and Compliance Framework,ONET,Occupational Information Network,0.017209193938575427,0.04146793720138657,0.0,Poor,Management,6
M67,Digital Sustainability Legislation and Policy,ONET,Occupational Information Network,0.0626508395620469,0.11482130014951059,0.05,Poor,Management,7
M68,Regulatory Technology (RegTech) for Sustainability,ONET,Occupational Information Network,0.019679021440630384,0.04741932877260333,0.0,Poor,Data,6
M69,Sustainable IT Operations and DevOps,ONET,Occupational Information Network,0.02530350261389016,0.06097229545515701,0.0,Poor,Technical Implementation,6
M7,Ethics and Governance in Digital Innovation,ONET,Occupational Information Network,0.02737188255028698,0.06595634349466742,0.0,Poor,Ethics & Governance,6
M70,ICT Energy Consumption and Carbon Footprint Management,ONET,Occupational Information Network,0.019100205940341754,0.04602459262732953,0.0,Poor,Technical Implementation,6
M71,Green Software Development Practices,ONET,Occupational Information Network,0.019100205940341754,0.04602459262732953,0.0,Poor,Software Development,5
M72,Sustainability Data Engineering and Architecture,ONET,Occupational Information Network,0.10727730981555489,0.21904412377378993,0.05,Poor,Data,7
M73,Business-Technical Sustainability Bridge,ONET,Occupational Information Network,0.020598688506826095,0.049635393992352034,0.0,Poor,Business Analysis,7
M74,Sustainability Data Science and Predictive Analytics,ONET,Occupational Information Network,0.05927284843146693,0.10510679521213545,0.05,Poor,Data,8
M8,Work-based Sustainability Project,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Management,6
M89,ESG Reporting Essentials,ONET,Occupational Information Network,0.03595695101328241,0.08340941143953932,0.0,Poor,ESG & Compliance,4
M9,Technical Implementation and Tool Support,ONET,Occupational Information Network,0.019988885411051826,0.04816598894229355,0.0,Poor,Technical Implementation,5
M90,Sustainability Data Fundamentals,ONET,Occupational Information Network,0.08655266463520395,0.1707761131901165,0.05,Poor,Data & Analytics,4
M91,Green ICT Principles,ONET,Occupational Information Network,0.020598688506826095,0.049635393992352034,0.0,Poor,Technical Implementation,4
OM1,Digital Sustainability Fundamentals,ONET,Occupational Information Network,0.02485571660597329,0.059893293026441655,0.0,Poor,General,6
OM10,Advanced Sustainability Impact Assessment Methods,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Analysis,8
OM2,Sustainable IT Strategy,ONET,Occupational Information Network,0.08292847060285849,0.16368306169363492,0.05,Poor,Management,7
OM3,Green Software Engineering,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Technical Implementation,6
OM4,Industry Collaboration Project,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Management,7
OM5,Sustainable IT Consultancy,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Management,7
OM6,Eco-design for Digital Products,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Technical Implementation,6
OM7,Net-Zero IT Infrastructure,ONET,Occupational Information Network,0.028361227702706993,0.06595634349466742,0.0,Poor,Technical Implementation,6
OM8,Introduction to Green IT,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Technical Implementation,4
OM9,Sustainable IT for Small Organizations,ONET,Occupational Information Network,0.0,0.0,0.0,Poor,Technical Implementation,4
M92,Digital Sustainability Foundation,ONET,Occupational Information Network,0.01466850270468142,0.03534578964983475,0.0,Poor,Foundation,4
M93,Digital Inclusion and Social Sustainability,ONET,Occupational Information Network,0.035459731600563406,0.08544513638689977,0.0,Poor,Social Sustainability,5
M94,Circular Economy for Digital Systems,ONET,Occupational Information Network,0.017203428953410465,0.04145404567086859,0.0,Poor,Circular Economy,6
M1,Introduction to Digital Sustainability,PMBOK,Project Management Body of Knowledge,0.022331464317175313,0.052215134813771935,0.0,Poor,General,6
M10,Circular Economy and Lifecycle Thinking,PMBOK,Project Management Body of Knowledge,0.024430891951209045,0.058869619159539865,0.0,Poor,General,6
M11,Big Data for Environmental Intelligence,PMBOK,Project Management Body of Knowledge,0.022452507969921934,0.052215134813771935,0.0,Poor,Data,6
M12,Advanced Visualisation for Sustainability Reporting,PMBOK,Project Management Body of Knowledge,0.025313936238602144,0.058869619159539865,0.0,Poor,Data,6
M13,Low-Carbon Cloud Infrastructure,PMBOK,Project Management Body of Knowledge,0.0,0.0,0.0,Poor,Technical Implementation,6
M14,Sustainable Digital Transformation Strategy,PMBOK,Project Management Body of Knowledge,0.022159046421465912,0.05153266609643235,0.0,Poor,General,6
M15,Applied Ethics in AI for Sustainability,PMBOK,Project Management Body of Knowledge,0.0,0.0,0.0,Poor,Ethics & Governance,6
M16,DevOps and Sustainable Deployment,PMBOK,Project Management Body of Knowledge,0.029350572855126995,0.0659563434946674,0.0,Poor,Technical Implementation,6
M17,Digital Circular Business Models,PMBOK,Project Management Body of Knowledge,0.0593923100044827,0.10510679521213546,0.05,Poor,General,6
M18,AI-Driven Environmental Risk Modelling,PMBOK,Project Management Body of Knowledge,0.07776746717303244,0.1242178728426321,0.05,Poor,Data,6
M19,Sustainability Assessment and Benchmarking,PMBOK,Project Management Body of Knowledge,0.02577639581302501,0.0621117971398193,0.0,Poor,Analysis,6
M2,Sustainability Frameworks and Standards,PMBOK,Project Management Body of Knowledge,0.023987533452253875,0.05608733378473451,0.0,Poor,Management,6
M20,Data Ethics and Governance in Practice,PMBOK,Project Management Body of Knowledge,0.0,0.0,0.0,Poor,Data,6
M21,Energy-Efficient Software Architecture,PMBOK,Project Management Body of Knowledge,0.0,0.0,0.0,Poor,Technical Implementation,6
M22,Sustainable ICT Procurement and Policy,PMBOK,Project Management Body of Knowledge,0.0670272792647367,0.12536693798731732,0.05,Poor,Management,6
M23,Digital Twin and Smart Systems for Green Transition,PMBOK,Project Management Body of Knowledge,0.02375493099347953,0.05524402556623146,0.0,Poor,Technical Implementation,6
M24,Collaborative Tools for Green Innovation,PMBOK,Project Management Body of Knowledge,0.08950190319416344,0.17952265829918904,0.05,Poor,Analysis,6
M25,Digital Sustainability in SMEs,PMBOK,Project Management Body of Knowledge,0.021669280947715353,0.052215134813771935,0.0,Poor,Management,4
M26,AI for Sustainable Decision-Making,PMBOK,Project Management Body of Knowledge,0.042238090384510575,0.09461588431744677,0.0,Poor,Data,7
M27,Green IT Service Management,PMBOK,Project Management Body of Knowledge,0.0,0.0,0.0,Poor,Management,5
M28,Strategic Digital Sustainability Leadership,PMBOK,Project Management Body of Knowledge,0.04252320150929591,0.09858610631498237,0.0,Poor,Management,8
M29,Blockchain for Sustainability Traceability,PMBOK,Project Management Body of Knowledge,0.0,0.0,0.0,Poor,Technical Implementation,7
M3,Data Analytics for Sustainability,PMBOK,Project Management Body of Knowledge,0.02411755352743584,0.05608733378473451,0.0,Poor,Data,6
M30,Human-Centered Design for Sustainable Tech,PMBOK,Project Management Body of Knowledge,0.022591623577600112,0.054437647174940026,0.0,Poor,Analysis,6
M31,Introduction to Digital Sustainability,PMBOK,Project Management Body of Knowledge,0.026218087045717514,0.06097229545515701,0.0,Poor,Technical Implementation,6
M32,Sustainable IT Strategy,PMBOK,Project Management Body of Knowledge,0.0309657898986745,0.07240380080811218,0.0,Poor,Management,7
M33,Green Software Engineering,PMBOK,Project Management Body of Knowledge,0.07155468169722087,0.13627634143908643,0.05,Poor,Technical Implementation,6
M34,Industry Collaboration Project,PMBOK,Project Management Body of Knowledge,0.026218087045717514,0.06097229545515701,0.0,Poor,Management,7
M35,Sustainable IT Consultancy,PMBOK,Project Management Body of Knowledge,0.0,0.0,0.0,Poor,Management,7
M36,Eco-design for Digital Products,PMBOK,Project Management Body of Knowledge,0.021386056430019427,0.05153266609643235,0.0,Poor,Technical Implementation,6
M37,Net-Zero IT Infrastructure,PMBOK,Project Management Body of Knowledge,0.02314170081178671,0.055763134486233025,0.0,Poor,Technical Implementation,6
M38,Introduction to Green IT,PMBOK,Project Management Body of Knowledge,0.0,0.0,0.0,Poor,Technical Implementation,4
M39,Sustainable IT for Small Organizations,PMBOK,Project Management Body of Knowledge,0.026218087045717514,0.06097229545515701,0.0,Poor,Technical Implementation,4
M4,Machine Learning and Predictive Modeling,PMBOK,Project Management Body of Knowledge,0.06246618759059739,0.11437635563999371,0.05,Poor,Data,7
M40,Advanced Sustainability Impact Assessment Methods,PMBOK,Project Management Body of Knowledge,0.025776395813025006,0.062111797139819284,0.0,Poor,Analysis,8
M41,Green Blockchain Applications,PMBOK,Project Management Body of Knowledge,0.0,0.0,0.0,Poor,Technical Implementation,7
M42,Sector-specific Green IT Applications,PMBOK,Project Management Body of Knowledge,0.024430891951209045,0.058869619159539865,0.0,Poor,Technical Implementation,7
M43,Circular Economy Digital Applications,PMBOK,Project Management Body of Knowledge,0.0240271310931365,0.057896701429244565,0.0,Poor,Analysis,7
M44,Advanced Sustainability Impact Assessment,PMBOK,Project Management Body of Knowledge,0.0,0.0,0.0,Poor,Analysis,8
M45,Big Data for Environmental Intelligence (EQF 4 Version),PMBOK,Project Management Body of Knowledge,0.022452507969921934,0.052215134813771935,0.0,Poor,Data,4
M46,Sustainable Business Models for Digital Companies (EQF 4 Version),PMBOK,Project Management Body of Knowledge,0.08950190319416344,0.179522658299189,0.05,Poor,General,4
M47,Applied Ethics in AI for Sustainability (EQF 5 Version),PMBOK,Project Management Body of Knowledge,0.0,0.0,0.0,Poor,Ethics & Governance,5
M48,AI for Sustainable Decision-Making (EQF 8 Version),PMBOK,Project Management Body of Knowledge,0.042238090384510575,0.09461588431744677,0.0,Poor,Data,8
M49,Interdisciplinary Approaches to Digital Sustainability (EQF 8 Version),PMBOK,Project Management Body of Knowledge,0.0,0.0,0.0,Poor,General,8
M5,Sustainable Software Engineering,PMBOK,Project Management Body of Knowledge,0.02530350261389016,0.06097229545515701,0.0,Poor,Technical Implementation,6
M50,Advanced Sustainability Impact Assessment Methods,PMBOK,Project Management Body of Knowledge,0.025776395813025006,0.062111797139819284,0.0,Poor,Analysis,8
M51,AI for Sustainable Decision-Making (EQF 8 Version) - Duplicate,PMBOK,Project Management Body of Knowledge,0.042238090384510575,0.09461588431744677,0.0,Poor,Data,8
